18	36	42	201
18	36	42	201
18	36	42	200
18	36	42	200
18	36	42	200
18	36	42	200
18	36	42	199
18	36	42	199
18	36	42	199
18	36	42	199
18	36	42	214
18	36	42	214
18	36	42	254
18	36	42	254
18	36	42	325
18	36	42	325
18	36	42	400
18	36	42	400
18	36	42	457
18	36	42	457
18	36	42	482
18	36	42	482
18	36	42	466
18	36	42	466
18	36	42	426
18	36	42	426
18	36	42	372
18	36	42	372
18	36	42	331
18	36	42	331
18	36	42	303
18	36	42	303
18	36	42	277
18	36	42	277
18	36	42	250
18	36	42	250
18	36	42	221
18	36	42	221
18	36	42	194
18	36	42	194
18	36	42	177
18	36	42	177
18	36	42	177
18	36	42	172
18	36	42	172
18	36	42	180
18	36	42	180
18	36	42	193
18	36	42	212
18	36	42	212
18	36	42	222
18	36	42	222
18	36	42	221
18	36	42	221
18	36	42	215
18	36	42	215
18	36	42	215
18	36	42	209
18	36	42	200
18	36	42	200
18	36	42	200
